fname,label
4546659016cf644611f6.wav,Shatter
2db4e6ce378a961c8aea.wav,Writing
66c22e41335e08a31f06.wav,Snare_drum
bedf1ca6065a94dcfb8d.wav,Fireworks
f5c4caee705e50a73023.wav,Bark
a7d042adb6757c1481d6.wav,Burping_or_eructation
7e41f38ebcad8c15f204.wav,Bark
d34e9d205bfb174d97f6.wav,Oboe
d815706a9348bb4331a3.wav,Writing
a19929ad864469175aaa.wav,Double_bass
d3af7cec040607540237.wav,Burping_or_eructation
87e73340afd8dc406831.wav,Flute
42645dba3a9f7902b5cd.wav,Writing
1b59e4f9119669bc8fe6.wav,Applause
6e57d49cc1c6fe53ce0c.wav,Applause
3d4fc17cc92f96e6c977.wav,Double_bass
aeee59709d7dc41ed614.wav,Laughter
a105bfef88e59cd4886f.wav,Electric_piano
d2307dec64e2a43b8aa8.wav,Acoustic_guitar
72ed1ff0ebc340af1a89.wav,Applause
082e6eab71254b73b6dd.wav,Tearing
4c142eeeff13ba59c2f3.wav,Keys_jangling
a11fd676c0aae3a75f8e.wav,Burping_or_eructation
b4bcc9bcb2d8585a5734.wav,Keys_jangling
bf34865edab8048cb115.wav,Cello
28bc6da02a442efdd629.wav,Applause
30479d1ed456f560ab15.wav,Cough
dcee711d4e91432c0e37.wav,Cough
34b9bb2447488096810c.wav,Bark
0fbe46a55e27c1509349.wav,Snare_drum
7b897dcb830733011ade.wav,Hi-hat
8ada5d40974c792cb1bd.wav,Violin_or_fiddle
411796d0ea30cc3a3b6c.wav,Keys_jangling
12536a5c3d933eec3386.wav,Oboe
3262b94ed5248128176b.wav,Gong
012f3fdda34a2c318758.wav,Double_bass
e233fcf1c49368f4aef1.wav,Hi-hat
b5737a094c8a91a1d81c.wav,Squeak
d82be345702ebd04a6c1.wav,Fireworks
14a46faabfb625f55bc4.wav,Laughter
b9836fcc22977b5f519b.wav,Oboe
913765207662b886f39c.wav,Shatter
2fa8b7801d98a9a1ce96.wav,Laughter
8946bafe5b2e7b86fd98.wav,Snare_drum
5c169832e9adf3953aed.wav,Meow
bf2d4a25810cebd9ea4f.wav,Cough
e7c3cc3ab0f85c7e28c9.wav,Burping_or_eructation
130f1f91be038b4e9a6c.wav,Bus
7d2b37b33f1774c9fa5b.wav,Tearing
21cf2cbc0e3fc61a3d0d.wav,Burping_or_eructation
aa5aaa444602b20daf95.wav,Squeak
cb9bd77200f39aada375.wav,Writing
a17640a96cc01a3d15b1.wav,Computer_keyboard
dcf5f0e3f916537dfa01.wav,Cello
974941de7bba21f6979a.wav,Fireworks
8dbcb1a70f57b744c51a.wav,Clarinet
9e60fb783b149dbf3475.wav,Snare_drum
545caf085d50a00823d7.wav,Hi-hat
3e2359a06769fb244895.wav,Cough
d990654f4ba2c43f26be.wav,Microwave_oven
1f7f0f8f98400cf66aad.wav,Keys_jangling
e997206d018df6a23a52.wav,Violin_or_fiddle
f01d09a999d1ea027b44.wav,Laughter
e7660e2c5ecc6e20dab2.wav,Oboe
a1526b82dd2cb67bc83d.wav,Oboe
0da3e674daca44b67b27.wav,Glockenspiel
815d483040056e42fc95.wav,Bus
ceb7a5cdc06adf8306ad.wav,Flute
c2d2f9ef1cb2915633d4.wav,Double_bass
41e021ba18e1ab1c413d.wav,Acoustic_guitar
89af6fdd070b1cf212c7.wav,Snare_drum
7eb761fb44ca8cefaffb.wav,Double_bass
5a9f34994d0974a9ac20.wav,Gong
1d91f7bde9819c0f0f3e.wav,Oboe
8a9a63ebed91df5c1675.wav,Gong
0efad4d954b4bbc96cd2.wav,Bass_drum
d71061686687b53b1187.wav,Chime
05b64994b694d9fb1796.wav,Laughter
61aa4ed58192b57c171c.wav,Fireworks
9e031f90498c3b146e08.wav,Acoustic_guitar
9543035cd8de590f0b19.wav,Saxophone
e0abfcde1ded9e955aa8.wav,Applause
fc92856d33fbe531cfe6.wav,Drawer_open_or_close
72bfe1c29e415f0f6868.wav,Cough
3d16a2a2d5e4f53798fd.wav,Fireworks
7bb7634492b71fe75932.wav,Glockenspiel
e591a0fc3dddc153b9d6.wav,Fart
d39808e7f40a206b71f1.wav,Finger_snapping
d4cfddfd52f31373c4d1.wav,Finger_snapping
7395e3094b990bc4a308.wav,Cough
c3f85bb97fb50c3f1bc6.wav,Acoustic_guitar
b24dc4dec9897dba77bd.wav,Clarinet
c582ea5e6731168e97b1.wav,Acoustic_guitar
29b79a4b5d5d755b0613.wav,Cello
d8d1fcb3db3b367dc300.wav,Saxophone
89d9e120b36b13a0fe1a.wav,Flute
d7219664cf35ae0edad1.wav,Hi-hat
76e67475f37071f97b5c.wav,Gong
d8445fbec78bfc19696a.wav,Fart
5dd54d72742b9cb76238.wav,Squeak
89df2beeca7cb62cfd92.wav,Tearing
87387116431394d420f6.wav,Cello
465667e2b26d8734c56c.wav,Knock
2027b42961a922943e35.wav,Laughter
0240e8d1df2b829ca036.wav,Flute
d2af2a53ab39576f416b.wav,Meow
9f125a4401117dd1522a.wav,Harmonica
e579fdd6357960cd6023.wav,Snare_drum
f3e794c03c98478bfa43.wav,Cowbell
c1be8d848cdcdc28f512.wav,Trumpet
e4cc52fa494586308677.wav,Cough
1f3fbf4ec5403571e67c.wav,Gong
8a525ab3be2a39ea8672.wav,Harmonica
62f64758a432ac28b341.wav,Laughter
145f8709329fb9c0967b.wav,Snare_drum
059c47b25da3a2d6c7f0.wav,Knock
a6fc70f6e842964ec7af.wav,Violin_or_fiddle
143d013f88304899858f.wav,Glockenspiel
07da4d89210b0e258c5d.wav,Computer_keyboard
a69882853e3739057753.wav,Saxophone
5ea4688a3e670d2383dd.wav,Cello
a0a7c1b3a17fee3ecc20.wav,Cough
89728736b4db6bb4a451.wav,Bus
bf01b6aab5c35654160b.wav,Cough
480b157c2150cda4d42a.wav,Keys_jangling
8517aa8ff1740dca47d9.wav,Clarinet
d094f5bd3faaf889e02a.wav,Fart
f5ca29db9b2b4c7ce30f.wav,Electric_piano
26e659a4c6694b1ea0fd.wav,Applause
47b7febebfb46f07b5af.wav,Acoustic_guitar
e20de604b9b78f3c329a.wav,Cello
dd855f66b817ad9ca3d0.wav,Gong
5eff29a180678a78830e.wav,Applause
3811f3fd74e7513a9c11.wav,Bark
f592dccf969f76428898.wav,Electric_piano
c22997b16390167acdf4.wav,Meow
99e13202be800003cd45.wav,Knock
d94aff088a5cd4c5af39.wav,Knock
7578b336d9661c305cf6.wav,Shatter
4abb42ecd793949845d2.wav,Fart
01c729dc74bf1d619306.wav,Scissors
25df90a3535d9354894d.wav,Hi-hat
abe3841ece974089e6f0.wav,Saxophone
60bc64c12dc0f4d8bdca.wav,Flute
10794ef08bbfda045605.wav,Squeak
7e00ea0e27f90637e7c8.wav,Clarinet
004b9358100009ba99c0.wav,Cello
d3bf82a0d97c5dd974e4.wav,Electric_piano
ecc06252c20f74daa615.wav,Bark
958646a1bad3b47f2195.wav,Tambourine
abb034877b508850453e.wav,Gong
20a4e93eba8b117643f3.wav,Drawer_open_or_close
ed04ada5dacd06bd86bd.wav,Keys_jangling
bd0edf756167feb606f0.wav,Fart
328413f97eb1ce075eb4.wav,Fart
8bdf59670f5d72c615db.wav,Clarinet
813a56080de199453ae7.wav,Double_bass
5dd68f926bbafc552daa.wav,Fireworks
d76bc61661580bd92918.wav,Snare_drum
4469a3fe67b348fd7eaf.wav,Acoustic_guitar
769b81cbcb6313688efa.wav,Bus
b26596833f162c04c354.wav,Violin_or_fiddle
37867e06081adbaf2337.wav,Writing
55b01a7bcd31727a861e.wav,Flute
30102a3b69b679eaa80e.wav,Hi-hat
b60af5ef156b2e78637c.wav,Clarinet
6eefa5d83ef5ac6c462c.wav,Clarinet
bb381c91be1c5e26721d.wav,Acoustic_guitar
7b061345b0b7c636f225.wav,Double_bass
a1b12aa0fc4941a5bd77.wav,Snare_drum
1872ac6dcb3393cc1fae.wav,Harmonica
ad9cab2f92a40583cd66.wav,Writing
c1d57ec4fa790b206ef9.wav,Cello
c475348a3b86b2744258.wav,Squeak
c8805f793fe04fcf56fd.wav,Saxophone
74f3ef06a1158c766958.wav,Cowbell
c1ebc3e068777f146e69.wav,Tambourine
f91b10f9314ca4207d62.wav,Acoustic_guitar
821e59ba8bd686e8086b.wav,Cough
27251cbebd5e757b8e7c.wav,Trumpet
be8a60b4685522da4324.wav,Snare_drum
a3effa9d3bae8ee40c5c.wav,Fireworks
4b97b837cf18c0d17ba2.wav,Laughter
4d8aca6019e064dc9851.wav,Scissors
bc0af1e35408dc18db7a.wav,Squeak
d42aa5e7de502abdca1a.wav,Violin_or_fiddle
5eba2b8c96183235809c.wav,Trumpet
dd15a5af2b3db9ae4dde.wav,Acoustic_guitar
b83fd9533c5194d857ce.wav,Computer_keyboard
27e8b50886e79cb74253.wav,Gunshot_or_gunfire
7522c56ce088b5da1e7e.wav,Violin_or_fiddle
4f82cd17b669a8f5e674.wav,Writing
79b09fc8a3c3ada78a2d.wav,Clarinet
49b474bbf729f27888bf.wav,Drawer_open_or_close
f94b9f07eebf28540e9a.wav,Tearing
2825b53d064b22eee60d.wav,Violin_or_fiddle
d6961accfb66c85e3e56.wav,Bass_drum
95e1ce4daaf5377fd44f.wav,Tearing
6ac8925a1e4ec1598e83.wav,Burping_or_eructation
ddb94f9254a27095a4cd.wav,Tambourine
da1117f9a8d68becc256.wav,Trumpet
44f5379899cc52b2ca84.wav,Clarinet
9f08c34a2fce55b42d7d.wav,Fart
73a8667f8e5ed67d0ac3.wav,Applause
129cd746b55c410917e4.wav,Hi-hat
231f766ad767b52be887.wav,Gong
f006c2d4cb78388dec99.wav,Keys_jangling
6971264a034a32d5dfe1.wav,Snare_drum
e012052153a5d74a60ae.wav,Bass_drum
a5a5b794dda964167de2.wav,Snare_drum
727ac83e83a5ce25ac69.wav,Oboe
bebb9709de7179865d18.wav,Telephone
3524f1bb2363fea340b5.wav,Clarinet
ba4474f49e1fac66ab98.wav,Shatter
a3e7d3b39a9db11d8f5b.wav,Telephone
b9d9e5d996fa8b065558.wav,Knock
3533a39eb2165e9e04f5.wav,Clarinet
12a4efd56a2590fd3b37.wav,Cello
ebbdadc0353722af4c1b.wav,Trumpet
f7f63c60fd70d5b034e4.wav,Fireworks
eb341799e50c8e4fbd52.wav,Cowbell
0ddc87283eb935f79984.wav,Gong
c3bbfc827c81ad47edc9.wav,Gunshot_or_gunfire
881fa0721e4f837cbc49.wav,Shatter
4863b0e0233a57cafee6.wav,Clarinet
ddaa8591586bcf648152.wav,Clarinet
0ac65111cb0cea31f844.wav,Fireworks
ad09fc691448f2d3d7e8.wav,Microwave_oven
16886152c241fbeb4265.wav,Laughter
f2556f45c3544cf2ace3.wav,Shatter
90a315f72fe8113a360b.wav,Applause
a1f69312bea90328b46e.wav,Applause
1c7ba388264cbca7b6fc.wav,Bass_drum
e5093249cc188d0a0d6e.wav,Laughter
f9b58b626d5e8443be73.wav,Fart
0db0cbffdc3f5c4c3cdb.wav,Harmonica
c220f32243d53a27eb6c.wav,Electric_piano
c7308d961273f552779c.wav,Laughter
44c50e3ff832fafd2ad8.wav,Finger_snapping
5a832c989132f15339aa.wav,Clarinet
a7c03dc4c6acb37b89bd.wav,Bark
d4de4f5cf32e89ee805c.wav,Knock
ce4d3e6b59617b018b92.wav,Tearing
a4cf4b8d99da95c6e0da.wav,Laughter
efb6206ba02ea9cd0b38.wav,Saxophone
f92672b28b7de3b5936c.wav,Cello
a94f6b28fcbd424b921b.wav,Bass_drum
d944bf22ecf62f633a7f.wav,Bark
224b20d265bfab18f1d2.wav,Acoustic_guitar
66ec7b11c66fd3d23caf.wav,Shatter
299d1a05df5866fa1a4d.wav,Microwave_oven
91f84c9c774024a24633.wav,Applause
d66789a428d91f0fdda2.wav,Double_bass
b287386a6952496e913c.wav,Cough
f56b9014ffd5d28d62d7.wav,Bark
1ca78a387423e3bffbb6.wav,Oboe
5411edc95c036bddf955.wav,Meow
10f57907980ae530d53a.wav,Bus
2420cc3a5e06ddb68a7b.wav,Finger_snapping
a0563260c97432ba7637.wav,Electric_piano
9288d08d9cd12e646532.wav,Acoustic_guitar
dba87bb9f17616531360.wav,Applause
14bf10e9caae55465fa4.wav,Oboe
557ad4709fb112b6b9f0.wav,Saxophone
9bc0e79a2326a24f689d.wav,Laughter
2ff5f2416b454021b22a.wav,Cello
2f3cc1da8f581961aacf.wav,Bass_drum
5a42efe33a3d3c03fbb3.wav,Cough
6cfac11750a60f483bc0.wav,Double_bass
de01252fe9aa814260a9.wav,Gong
372619f3b56d10a599da.wav,Tambourine
83cc41c43c838ae8bc7f.wav,Flute
a53fce74112d5b81ff26.wav,Chime
25ae27b1f849cb5b09ad.wav,Saxophone
3e4a9d7768803f94d3d6.wav,Hi-hat
2b2238067ef04c044c3c.wav,Flute
4c3369ea4e5944f371de.wav,Harmonica
a3b3b552e197570ff423.wav,Squeak
3930a55c977e91cfc405.wav,Hi-hat
6cf133bf27041596191b.wav,Cello
17b8cd0d20d6f418d0e2.wav,Telephone
185ba843403539e1a815.wav,Gong
e95e91aa4f02c1792e14.wav,Clarinet
625cc9801d54bc25c039.wav,Saxophone
22a41d61d8d05c6ee9e2.wav,Acoustic_guitar
b6dca2ce9c3daed81360.wav,Meow
30daa0d8370f94f5a68a.wav,Tambourine
c1fb573af3cb916d2993.wav,Double_bass
e171cb9e1a41dd2d5d91.wav,Drawer_open_or_close
b67b3078817f4c65d37c.wav,Shatter
bb2b21dfeb73f1e69279.wav,Flute
640d84912e53eb273652.wav,Gunshot_or_gunfire
2cb820664272c545a15c.wav,Double_bass
25e1a8fb7d8409470868.wav,Bark
2ffb35114c0cc0f32c62.wav,Snare_drum
9e7ff0cb9fd330b6111b.wav,Acoustic_guitar
3d226e5d1ec1bfa47bae.wav,Tearing
7fa7fd82f9e28f4225fb.wav,Computer_keyboard
d0bf0aa4b79c0cf84bec.wav,Trumpet
ad5a1fab77e25e11ff24.wav,Applause
533dc6fda45b8e5a601f.wav,Oboe
f70a7bd70137d2260033.wav,Hi-hat
69b5a42ec2f660800499.wav,Finger_snapping
0e3124f3dc87bd199b0c.wav,Writing
471fe58a1d08834e8a89.wav,Applause
85989b8c9338250fe233.wav,Squeak
adb3bc6388fd287e3018.wav,Computer_keyboard
84dcd454d739eaaa52d5.wav,Double_bass
581771076bdf1373680b.wav,Violin_or_fiddle
2156dd2b365ad9c6298d.wav,Cowbell
f62f7e97711152295d20.wav,Drawer_open_or_close
31c57f58548bafdb0a21.wav,Tambourine
075ff9e6332b8fa311a4.wav,Cello
04a81d6c5f699b29f173.wav,Acoustic_guitar
b651217d353e9348b00d.wav,Microwave_oven
c6558374f279af70208c.wav,Double_bass
e40ee4d5359d51ace6a9.wav,Hi-hat
abd384934a8e03c8ad28.wav,Electric_piano
520ba0e63ab6959b4b28.wav,Violin_or_fiddle
dbacfd46009f05391aa6.wav,Burping_or_eructation
64a0cb60ef0c63e4c2b6.wav,Writing
2851f7d832676ac1e7dc.wav,Trumpet
a8503b1462aa6e89c4a1.wav,Gunshot_or_gunfire
57a2c0638b5530261666.wav,Tearing
59f34da5afea3cdee6fa.wav,Computer_keyboard
f78f3c6662be546729a0.wav,Bark
052a892715584d6b8d18.wav,Gong
85ace8198ea0ae9c3c56.wav,Fireworks
6caee60870a332fedf05.wav,Tearing
4dca290eb2ad6826d533.wav,Cello
5f88a929f63d58647f1e.wav,Acoustic_guitar
ccae1e54015a41114c29.wav,Cowbell
6ad6068efcc15bd05cb1.wav,Applause
21fb2ad69547f54acaf1.wav,Tambourine
bba055bd606705644c29.wav,Squeak
8d2bbd56047ef278c483.wav,Glockenspiel
32cf919514f306bc2818.wav,Acoustic_guitar
b37d15ae550c78b82f11.wav,Cowbell
b921ced9f11d8487ab72.wav,Shatter
19fe521bb11c1c42046b.wav,Clarinet
9755e8f20e0c65a7d6ff.wav,Shatter
3830ee309d4e6a7ae99c.wav,Keys_jangling
34a55b1e835e5ae04f1d.wav,Cello
9d53e3ab4e8a4b18c409.wav,Microwave_oven
3e387660b02e9552d12f.wav,Violin_or_fiddle
dfba9219eaf9b8b0ede9.wav,Acoustic_guitar
5c948fc3697eaba49ab3.wav,Bus
1eb1379ed30da224621b.wav,Applause
25b65f61f631197f945c.wav,Burping_or_eructation
ff5bd75200e7b7667845.wav,Fart
ae67ddd1adb7e4568c00.wav,Laughter
1b89009efff15973d0c1.wav,Meow
c16f2b511714346af424.wav,Harmonica
bcf1d76b8d3a916bec1a.wav,Clarinet
506ac64b5334d4f9d6ae.wav,Bass_drum
d9cad03f45550e2de2c2.wav,Gong
8841a68d67aef538db0d.wav,Microwave_oven
97f376e3b68a90d61d7e.wav,Tambourine
8992bf957b10931eadd2.wav,Chime
68ba1d38e283607e6bb3.wav,Flute
bfd111879e114fe51dd7.wav,Double_bass
8c826c3a2da09fd4fd83.wav,Flute
37819f77c44861ae33ca.wav,Keys_jangling
ea37a09d2f2ccf2714f2.wav,Gong
231569d99d3bd96559af.wav,Violin_or_fiddle
fdbcdce87ef362560d48.wav,Laughter
322cff7ba8efeddeb686.wav,Violin_or_fiddle
e43232d35cd10e66c85a.wav,Cough
95e28562c08b9eacc16c.wav,Laughter
2570b8fec1e8116cb927.wav,Saxophone
47a383e53bbd3393d468.wav,Trumpet
8481a25c01f204fa1a54.wav,Chime
22b4f9efd2dced8c2c7f.wav,Laughter
034d93f232c5eb2d7657.wav,Squeak
188f22219253ba5394fa.wav,Cowbell
860020fe3a3f0cf1dac0.wav,Cough
10f1ebcd1055c6ee83ab.wav,Trumpet
9eaa89774162de5750c2.wav,Snare_drum
f84294525e4233dfbcc9.wav,Flute
899fc79be2f376d0f88a.wav,Tambourine
0ab13560c2cb8e0d0446.wav,Writing
1a91227f28a69be2ced8.wav,Gunshot_or_gunfire
4d18e9b2e59e3e5d83dd.wav,Telephone
d723c63c2946abb59b29.wav,Scissors
bebb6aded01031778e7c.wav,Hi-hat
cfc4e2e2f0df6689d9b7.wav,Flute
7e3964e6205c19b70a6b.wav,Cough
bab29b37d8d9ba10c4e2.wav,Fart
549a725af6addad945b7.wav,Cough
c3063fa236a0056abf13.wav,Writing
38748abf5af5c4d28a33.wav,Applause
a0b27e9d86250d8274f2.wav,Squeak
8e79627002d306b708d7.wav,Tearing
c41255af6d83e4f0cb82.wav,Clarinet
120d7586c50aeeffcf3f.wav,Chime
1733543d2ba3710310a8.wav,Cough
80bde804c4a9f8ac5b37.wav,Applause
a7f02ec8cb513ea7f6e3.wav,Acoustic_guitar
12b4e02ffc1504beafec.wav,Shatter
c3c3171112d466613008.wav,Applause
88b24b98bf397c0e50b5.wav,Fart
fd5df5dd541f339b9a05.wav,Electric_piano
a5874b037b40b5f60411.wav,Double_bass
87faa722d1f5d2c74b0b.wav,Cello
3024d151675789bb647e.wav,Tearing
cfd9bd6516d9228ce7dc.wav,Hi-hat
e6b4a8ce76bab3515dd0.wav,Burping_or_eructation
740dafd4db0497aecb1f.wav,Laughter
ae3db9623a7fff079f5d.wav,Writing
e3fd701d2fc47ae65762.wav,Bass_drum
fc8002b511d312210bc8.wav,Shatter
a75787d057e921f71d54.wav,Bark
27fd0afe9b34fc209101.wav,Gunshot_or_gunfire
ba234b8b8b43e0ba1e29.wav,Electric_piano
e15d454b5946e6b0857b.wav,Knock
0aa4377cdbf7124ed7a7.wav,Shatter
b326459f9a9c9b38c2b0.wav,Shatter
1f60eb98fc215255a482.wav,Drawer_open_or_close
55f9b09f24923459f32d.wav,Clarinet
b70eef81c88ac1396bd5.wav,Applause
5ed09f438b75a3f6b5f7.wav,Trumpet
f511b3b90e40d38be7bc.wav,Electric_piano
7de455cf7a2a35f0f241.wav,Laughter
2cc36f31d65284e5e0c6.wav,Knock
b510441be7747db3b38f.wav,Laughter
1d7f865e3c3bff9d61b5.wav,Bass_drum
8e67e364d9ef46f9e73e.wav,Cello
69013fa4deac20d8cca8.wav,Shatter
b8dca3694ce3a96867f1.wav,Bark
d62fd5a2f3ba8d221c7d.wav,Oboe
07aa1147da2718b246a9.wav,Fart
b25b989c9676bfa1dc89.wav,Cough
e84d882de6ad25c3655f.wav,Trumpet
6e3473a46028d05eaeae.wav,Double_bass
864df90a63ad0a0c82b6.wav,Acoustic_guitar
6791ec6ecdf8f76217fa.wav,Drawer_open_or_close
988d86cabdc4d9b3bef1.wav,Flute
b5811df42cc4eaa4bb45.wav,Computer_keyboard
f7d1bec396b5fbab05d1.wav,Laughter
3b20d27a11bef24662f5.wav,Telephone
52a83969795f3ae238e2.wav,Cowbell
b88a58ec32c95504bb92.wav,Violin_or_fiddle
695bfe5447519fa04ef8.wav,Chime
dafddd9a5b7e132549a7.wav,Bus
2561373007d6d85c48cc.wav,Computer_keyboard
dc960aa03161f34657f5.wav,Meow
33aff914e2b8e95bed93.wav,Snare_drum
4f8ba531fcaf9b465a7f.wav,Bus
d1f4a16c91304db02821.wav,Writing
c3017048b541a99144db.wav,Flute
fdfd9d680eebb787b4a3.wav,Bass_drum
4b35bd6b020e5bf979c9.wav,Tearing
49af8c5d28638337a48e.wav,Saxophone
270e519610f6477cf247.wav,Finger_snapping
3aefeec0f4b68f7fe372.wav,Gunshot_or_gunfire
b4c4540e80895f86059a.wav,Oboe
29491fa348da8f096996.wav,Bark
fcb1c89a09f2ee77ca3e.wav,Squeak
ddb65c66cbf6050bfabd.wav,Gunshot_or_gunfire
2066779a43a4284d8da8.wav,Bus
4eb167c276da899cf1b3.wav,Acoustic_guitar
8da338fdfc1258c5f4b7.wav,Bass_drum
2595ea66e6426abbc302.wav,Keys_jangling
912c61019ff22456fae9.wav,Flute
01d3b989b50d507be5bf.wav,Fart
58ecb67474d3b7f88050.wav,Scissors
070bb683978f40789c53.wav,Cello
cce2cb7144fbf602a3d3.wav,Trumpet
c63fd0b82c712992dad5.wav,Saxophone
6361a246c4f77aa45b81.wav,Bark
e30e4de6b4f9f03fe481.wav,Cello
16844d9fc81d146edee1.wav,Cello
fd92162dd67b48a332a3.wav,Cough
03cb097b62c2c254b15a.wav,Microwave_oven
4565c9472b118312a170.wav,Bark
ddaab028a45a270dce40.wav,Meow
0a0a60cf2e02c62197e7.wav,Writing
fc774c56cc015d8d008d.wav,Scissors
3a9db89c4cba1e640dd8.wav,Gong
c90921163b58d5890cd8.wav,Fart
1c1fe7c345f6b891b1a1.wav,Chime
ed51f162f0e71831b1bd.wav,Shatter
fed6b20027b21a0d4370.wav,Fireworks
9e903cedec467d0020a2.wav,Gunshot_or_gunfire
c7c044f4a1135d83d0ab.wav,Laughter
c144064db60ccb2f30b4.wav,Harmonica
ad425c22fbec00983138.wav,Fart
2dcf7b65a7cc9d23252b.wav,Bus
c802d25f7f72e9f6e73d.wav,Laughter
6b413fd520002a1b50f6.wav,Cough
bcbe71e7c3b9d14c35a3.wav,Saxophone
db95e88841d9665a072a.wav,Fireworks
993756542945755bc780.wav,Burping_or_eructation
664ffc9bfc9921666607.wav,Bark
a593b60c526d76414ad4.wav,Oboe
d10b0ab73dac542279d4.wav,Oboe
6f51e04842424cba40cc.wav,Tearing
aaa70a9b1425f67795fc.wav,Fart
06db92b09b358fb88f9b.wav,Harmonica
4d867b34bdb72baccc93.wav,Bass_drum
54de6e82179668b0b0cd.wav,Harmonica
a7ac11bbe22afa9efd0a.wav,Cowbell
e166cb6987daf239fd70.wav,Cello
cabb1eec0e99e0c16876.wav,Flute
98904cd8feda34630eb9.wav,Tambourine
c6def40fdc1eeae4f2ae.wav,Burping_or_eructation
a91c37ece0cdff0c5386.wav,Scissors
68352b39b4d8ea5c44c1.wav,Squeak
7555f799b15e95b798d1.wav,Gong
92270ae66d037be732f9.wav,Shatter
99cc1eb62d6945197731.wav,Gong
848fd7c719ecd6487163.wav,Bus
2c6bba49989ae0e0cd65.wav,Oboe
a2cea6d7e29f9c897860.wav,Telephone
fc054ecd3a2ad1795305.wav,Saxophone
e119660318edb5b5c6e7.wav,Fart
61baac425b20fbc578ff.wav,Applause
1e1d3e022f56c156b4c7.wav,Acoustic_guitar
85414494800d4c291f5b.wav,Fireworks
b1fd068157b507467cb9.wav,Tambourine
f285b0e8a07c55dc459c.wav,Fart
3642d9fd6f67074442f6.wav,Burping_or_eructation
1f262ae4ee76e41d1ee3.wav,Shatter
e8eed12b878ee8cecc51.wav,Telephone
016863ce1a38a252eef2.wav,Laughter
e17e3cac87cea35e392d.wav,Chime
95163f91d301f185b8b1.wav,Flute
700e29d09bcb08787ee9.wav,Finger_snapping
3a909a1a98c7b2f0ca2b.wav,Burping_or_eructation
de04fd3b998db39ac6c3.wav,Clarinet
7270eb7fa864e8137f91.wav,Double_bass
87f8a193d01ab03c158e.wav,Applause
4005c373f9382145cb43.wav,Gong
291540213e6bf9fff21f.wav,Bus
4d475daea5402cc85ef7.wav,Tearing
502d201b933b9d3e7315.wav,Meow
ece40a7226affa2a495d.wav,Electric_piano
6177b3985ea554fe0d96.wav,Laughter
eb0c50deb0c38f65010f.wav,Cough
27f62a62f94acd72926c.wav,Electric_piano
9955a7b33ada69df9236.wav,Glockenspiel
afa6dd62f0542330b437.wav,Knock
c3cb9ba897aaa18fcb11.wav,Meow
72371c1946c15ff68055.wav,Snare_drum
a1fa5d6c739d0bab531d.wav,Saxophone
573f2e59c27f6ed8dd3e.wav,Hi-hat
097c837103484cbd97e0.wav,Applause
cfec65cc513ec90f9d56.wav,Chime
9c98e6b537fa31685109.wav,Hi-hat
94b67e358faf953efcbc.wav,Trumpet
f19ce426d24d3078080e.wav,Gong
0e7f40393059b4f145c4.wav,Laughter
26077799240b75b1d51d.wav,Knock
6100f46288934cffd753.wav,Violin_or_fiddle
3931b56aaf99a3692e72.wav,Trumpet
471e29d6ee692a2a57ae.wav,Laughter
b721e28eb40c0f7447cb.wav,Oboe
12e5f96a4aec74ab9370.wav,Trumpet
540eb7c4a835885a6784.wav,Tearing
9ec3e96ba44abe3a97fa.wav,Laughter
1481481ba4b38038119f.wav,Gunshot_or_gunfire
1ff654cf5c6c6d31eac1.wav,Microwave_oven
dba931f6c842f6aa4f8b.wav,Writing
c7b8fd88b637e979efc6.wav,Computer_keyboard
e35757688410a0ddde9d.wav,Harmonica
91e71b5b920dd65a625a.wav,Telephone
79297a904b490be1483b.wav,Oboe
f099e52d8faa28a7479a.wav,Squeak
f7f2231160e6201ccb21.wav,Microwave_oven
11572c06974008a6420a.wav,Oboe
f6eb59626612b71f7ab0.wav,Oboe
c5a3d9db791abe28b97b.wav,Snare_drum
32f995529238b2616207.wav,Chime
8f99073850c545ee8c26.wav,Clarinet
06816d8560dff40c4234.wav,Cowbell
d6246cadf35e04ced8ab.wav,Microwave_oven
9d07a89e0cc68b0ff6de.wav,Burping_or_eructation
09874bc7e5a8f1781d81.wav,Computer_keyboard
ca0b97db72ad8ed52519.wav,Bus
569dbb887239b77fd10b.wav,Trumpet
69e679353279cfb29b81.wav,Drawer_open_or_close
3e505b31a4a1667bc80d.wav,Trumpet
5120b28b125fdb9dab1b.wav,Clarinet
55e9e25f271276b5e784.wav,Cough
5d7780df794b0bbc15ef.wav,Flute
35f6b585704a84551733.wav,Gong
1a00659369e60bb4ced9.wav,Tearing
b1cb4c81e3461e0feedd.wav,Snare_drum
7e88e5452018fcf0b712.wav,Fart
73e3c1fc8500022d5c2b.wav,Flute
70106bc099f48d0c3b93.wav,Gong
50fc7b27fa6483895841.wav,Gong
50ec4c956385bd5cb874.wav,Acoustic_guitar
652547c9eb26e5abd99c.wav,Laughter
1643b992ffa21d188857.wav,Drawer_open_or_close
8f15f66724785800b08f.wav,Acoustic_guitar
48b5985a1b683b1f0e53.wav,Knock
dbeebc4b7de21ccdc7b5.wav,Glockenspiel
2b0e031ebd300ddee4d4.wav,Bass_drum
ab350b378b641f84184d.wav,Flute
08690598443ecf84d9c4.wav,Cello
0b5c832cf84a808ccd76.wav,Cello
